"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-14,06:09,"New Bataan, Compostela Valley, Davao Region",Philippines,7.4554,126.1735,1300,song,,,599290,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-13,12:35,"New Bataan, Compostela Valley, Davao Region",Philippines,7.4554,126.1735,1300,song,,,599289,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-13,16:06,"Maragusan (San Mariano) (near  Maragusan), Compostela Valley, Davao Region",Philippines,7.3934,126.1601,800,song,,,599287,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-13,16:16,"Maragusan (San Mariano) (near  Maragusan), Compostela Valley, Davao Region",Philippines,7.3934,126.1601,800,call,,,599281,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Frank Lambert",2020-02-10,15:40,"New Bataan, Compostela Valley, Davao Region",Philippines,7.4554,126.1735,1300,call,,,599279,https://creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Garry Bakker",2019-03-16,12:33,"Davao City, Davao del Sur, Davao Region",Philippines,7.026,125.381,1100,song,,,573558,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Peter Ericsson",2018-11-15,08:30,"Real, Quezon, Calabarzon",Philippines,14.616,121.5382,750,song,,,442779,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Rolf A. de By",2001-02-06,08:36,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,song,"Bird not seen, any attempt to compare against species seen/heard that day, or generally found in the park have failed to turn up a serious candidate.  Yet, this does not sound totally unfamiliar.

Desmond Allen kindly helped out in suggesting correct ID.  

Ssp inferred from location only, and fide Kennedy et al.",,411618,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",saturatior,"Rolf A. de By",2001-02-06,05:51,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,song,"Bird singing at dawn, but not seen.  Desmond Allen kindly helped out with suggestion ID.",,411586,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Romeo B. Galang, Jr",2017-10-29,07:36,"Tanay, Rizal, Calabarzon",Philippines,14.5553,121.3503,480,call," ",,391266,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Ross Gallardy",2016-05-15,07:00,"Tabunan Forest, Cebu, Central Visayas",Philippines,10.4392,123.8244,500,call,,,320921,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Mike Nelson",2016-02-20,10:00,"Subic Bay, Bataan, Central Luzon",Philippines,14.7765,120.3102,160,song,,,308921,https://creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Bulbul","Hypsipetes philippinus",,"Mike Nelson",2016-02-20,10:00,"Subic Bay, Bataan, Central Luzon",Philippines,14.7765,120.3102,160,"call, song",,,308919,https://creativecommons.org/licenses/by-nc-sa/4.0/
