"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Philippine Coucal","Centropus viridis",,"Paul Noakes",2009-05-09,14:00,"Sablayan Penal Colony, Mindoro ",Philippines,12.812052,120.924282,?,song,,,39865,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Coucal","Centropus viridis",,"Paul Noakes",2009-05-12,14:00,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,?,?,,,39864,//creativecommons.org/licenses/by-nc-nd/2.5/
"Scale-feathered Malkoha","Dasylophus cumingi",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,call,,,35267,//creativecommons.org/licenses/by-nc-nd/2.5/
"Scale-feathered Malkoha","Dasylophus cumingi",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,"call, song",,,35266,//creativecommons.org/licenses/by-nc-nd/2.5/
"Violet Cuckoo","Chrysococcyx xanthorhynchus",,"Paul Noakes",2009-04-25,08:00,"Near Sabang, Palawan ",Philippines,10.195494,118.918419,?,?,,,41091,//creativecommons.org/licenses/by-nc-nd/2.5/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,song,,,35256,//creativecommons.org/licenses/by-nc-nd/2.5/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Cabo Negro",Philippines,7.1087,122.0793,?,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/8060>AV8060</a>.  Certainty: 100%.  ID determined by: not seen; familiar. GPS: rough estimate; Cabo Negro not found.",,67809,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Cabo Negro",Philippines,7.1087,122.0793,?,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/8059>AV8059</a>.  Certainty: 100%.  ID determined by: not seen; familiar. GPS: rough estimate; Cabo Negro not found.","Ninox philippensis",67808,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Cabo Negro",Philippines,7.1087,122.0793,?,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/8058>AV8058</a>.  Certainty: 100%.  ID determined by: not seen; familiar. GPS: rough estimate; Cabo Negro not found.",,67807,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10891>AV10891</a>.  Certainty: slightly less than 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,67801,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Drongo-Cuckoo","Surniculus velutinus",velutinus,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10986>AV10986</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,69546,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Drongo-Cuckoo","Surniculus velutinus",velutinus,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10985>AV10985</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,69545,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Drongo-Cuckoo","Surniculus velutinus",velutinus,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10987>AV10987</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,69547,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Drongo-Cuckoo","Surniculus velutinus",velutinus,"Frank Lambert",2009-12-07,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Sitio Canucutan, intake",Philippines,6.9,122.1,50,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10984>AV10984</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,69549,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Drongo-Cuckoo","Surniculus velutinus",velutinus,"Frank Lambert",2009-12-07,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Sitio Canucutan, intake",Philippines,6.9,122.1,50,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10983>AV10983</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,69548,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Drongo-Cuckoo","Surniculus velutinus",velutinus,"Paul Noakes",2009-05-04,14:00,"PICOP, Bislig, Mindanao ",Philippines,8.2589,126.1537,?,song,"Often split as Philippine Drongo, this bird did not respond at all to xc39631 recorded on Palawan. ",,39866,//creativecommons.org/licenses/by-nc-nd/2.5/
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",,"Paul Noakes",2009-04-24,15:00,"Near Sabang, Palawan ",Philippines,10.195494,118.918419,?,"pair duetting in drizzle","these birds responded stongly to pre-recorded song of Philippine Drongo Cuckoo",,39631,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Paul Noakes",2009-04-19,20:30,"Mount Makiling, Luzon",Philippines,14.13583,121.19,?,?,"Usually split as Philippine Hawk-Cuckoo",,40830,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,song,,,35249,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,song,,,35248,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,song,,,35247,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Cuckoo-Dove","Macropygia tenuirostris",,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Cabo Negro",Philippines,7.1087,122.0793,?,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/8069>AV8069</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: rough estimate; Cabo Negro not found.",,68631,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Cuckoo-Dove","Macropygia tenuirostris",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,song,,,35243,//creativecommons.org/licenses/by-nc-nd/2.5/
"Luzon Bleeding-heart","Gallicolumba luzonica",,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,song,,,35236,//creativecommons.org/licenses/by-nc-nd/2.5/
"White-eared Brown Dove","Phapitreron leucotis",brevirostris,"Frank Lambert",2009-12-09,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10902>AV10902</a>.  Certainty: slightly less than 100%.  ID determined by: not seen; matches tentatively identified cuts AV 2262-2267. GPS: recordist's estimate.",,69020,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",leucotis,"David Edwards",2009-04-00,?:?,"Mount Makiling, Luzon",Philippines,14.13583,121.19,500,song,,,35282,//creativecommons.org/licenses/by-nc-nd/2.5/
"White-eared Brown Dove","Phapitreron leucotis",,"Frank Lambert",2009-12-10,?:?,"Mindanao; Zamboanga, Cabo Negro",Philippines,7.1087,122.0793,?,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/8062>AV8062</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: rough estimate; Cabo Negro not found.",,69030,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",brevirostris,"Frank Lambert",2009-12-12,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Japa",Philippines,7.039,122.093,550,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10963>AV10963</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: recordist's estimate.",,69022,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",brevirostris,"Frank Lambert",2009-12-11,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,600,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10962>AV10962</a>.  Certainty: slightly less than 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,69021,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Frank Lambert",2009-12-09,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"ADMIN: Initial ID was wrong: see http://xeno-canto.org/discuss_forum.php?topic_nr=8267

Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10901>AV10901</a>.  Certainty: slightly less than 100%.  ID determined by: not seen; matches tentatively identified cuts AV 2262-2267. GPS: estimate from Google Earth.","Oriolus steerii,Psilopogon haemacephalus",69019,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Paul Noakes",2009-05-02,11:00,"Mount Kitanglad, Mindanao ",Philippines,8.123812,124.927254,?,song,,,41115,//creativecommons.org/licenses/by-nc-nd/2.5/
"White-eared Brown Dove","Phapitreron leucotis",brevirostris,"Frank Lambert",2009-12-13,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Japa",Philippines,7.039,122.093,500,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10964>AV10964</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,69023,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Frank Lambert",2009-12-09,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"ADMIN: Initial ID was wrong: see http://xeno-canto.org/discuss_forum.php?topic_nr=8267

Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10900>AV10900</a>.  Certainty: slightly less than 100%.  ID determined by: not seen; matches tentatively identified cuts AV 2262-2267. GPS: estimate from Google Earth.",,69018,//creativecommons.org/licenses/by-nc-nd/4.0/
"Pink-necked Green Pigeon","Treron vernans",,"Desmond Allen",2009-01-05,?:?,"Pili, Camarines Sur Province, Luzon",Philippines,,,?,call,"single call",,79323,//creativecommons.org/licenses/by-nc-nd/2.5/
"Flame-breasted Fruit Dove","Ptilinopus marchei",,"Desmond Allen",2009-01-04,?:?,"Balbalasang, Balbalan, Kalinga Province, Luzon",Philippines,17.518999,121.122894,?,call,"Bird calling from tree top",,79166,//creativecommons.org/licenses/by-nc-nd/2.5/
"Cream-breasted Fruit Dove","Ptilinopus merrilli",,"Paul Noakes",2009-05-14,13:00,"Hamut Camp #2, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5506,121.9487,?,song,"bird not seen singing but am pretty sure of ID",,39629,//creativecommons.org/licenses/by-nc-nd/2.5/
"Cream-breasted Fruit Dove","Ptilinopus merrilli",,"Paul Noakes",2009-05-12,12:00,"Hamut Camp #2, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5506,121.9487,?,song,"bird not seen singing but am pretty sure of ID",,39630,//creativecommons.org/licenses/by-nc-nd/2.5/
"Cream-breasted Fruit Dove","Ptilinopus merrilli",faustinoi,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,song,,,35224,//creativecommons.org/licenses/by-nc-nd/2.5/
"Cream-breasted Fruit Dove","Ptilinopus merrilli",faustinoi,"David Edwards",2009-04-00,?:?,"Hamut, Baliuag, Sierra Madre Mountains, Luzon",Philippines,17.5501,121.9501,1200,song,,,35223,//creativecommons.org/licenses/by-nc-nd/2.5/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",,"Paul Noakes",2009-05-16,07:00,"Hamut Camp #1, Baliuag, Sierra Madre Mountains, Luzon ",Philippines,17.5553,121.9151,?,?,,,41124,//creativecommons.org/licenses/by-nc-nd/2.5/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",,"Paul Noakes",2009-05-16,07:00,"Hamut Camp #1, Baliuag, Sierra Madre Mountains, Luzon ",Philippines,17.5553,121.9151,?,?,,,41123,//creativecommons.org/licenses/by-nc-nd/2.5/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",,"Paul Noakes",2009-05-16,07:00,"Hamut Camp #1, Baliuag, Sierra Madre Mountains, Luzon ",Philippines,17.5553,121.9151,?,?,,,41122,//creativecommons.org/licenses/by-nc-nd/2.5/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",,"Paul Noakes",2009-05-16,07:00,"Hamut Camp #1, Baliuag, Sierra Madre Mountains, Luzon ",Philippines,17.5553,121.9151,?,?,,,41121,//creativecommons.org/licenses/by-nc-nd/2.5/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Paul Noakes",2009-05-07,09:00,"PICOP, Bislig, Mindanao ",Philippines,8.2589,126.1537,?,song,,,39861,//creativecommons.org/licenses/by-nc-nd/2.5/
"Grey Imperial Pigeon","Ducula pickeringii",,"Paul Noakes",2009-04-26,16:00,"Pandan Island, Honda Bay, Palawan",Philippines,9.874094,118.816323,2,?,,,39658,//creativecommons.org/licenses/by-nc-nd/2.5/
"Grey Imperial Pigeon","Ducula pickeringii",,"Paul Noakes",2009-04-26,16:00,"Pandan Island, Honda Bay, Palawan",Philippines,9.874094,118.816323,2,?,,,39657,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Swamphen","Porphyrio pulverulentus",,"David Edwards",2009-04-00,?:?,"Candaba Marshes, Luzon",Philippines,15.11621,120.828409,50,call,,,35257,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Swamphen","Porphyrio pulverulentus",,"David Edwards",2009-04-00,?:?,"Candaba Marshes, Luzon",Philippines,15.11621,120.828409,50,call,,,35258,//creativecommons.org/licenses/by-nc-nd/2.5/
"White-browed Crake","Poliolimnas cinereus",,"David Edwards",2009-04-00,?:?,"Candaba Marshes, Luzon",Philippines,15.11621,120.828409,50,call,,,35280,//creativecommons.org/licenses/by-nc-nd/2.5/
Watercock,"Gallicrex cinerea",,"Desmond Allen",2009-01-05,?:?,"Pili, Camarines Sur Province, Luzon",Philippines,,,?,call,"Male calling from field towards dusk",,79324,//creativecommons.org/licenses/by-nc-nd/2.5/
"White-breasted Waterhen","Amaurornis phoenicurus",,"Frank Lambert",2009-12-09,?:?,"Mindanao; Zamboanga, Cabo Negro",Philippines,7.1087,122.0793,?,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/8123>AV8123</a>.  Certainty: 100%.  ID determined by: seen but not seen singing; distinctive. GPS: estimate.",,67583,//creativecommons.org/licenses/by-nc-nd/4.0/
