"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Common Moorhen","Gallinula chloropus",,"Mike Nelson",2015-01-25,16:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239294,//creativecommons.org/licenses/by-nc-sa/4.0/
"Common Moorhen","Gallinula chloropus",,"Mike Nelson",2015-01-25,16:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239293,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-browed Crake","Poliolimnas cinereus",,"Mike Nelson",2015-01-25,19:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239342,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-browed Crake","Poliolimnas cinereus",,"Mike Nelson",2015-01-25,19:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239341,//creativecommons.org/licenses/by-nc-sa/4.0/
Watercock,"Gallicrex cinerea",,"Stijn De Win",2015-03-15,17:30,"Naval, Biliran, Eastern Visayas",Philippines,11.527,124.4518,20,song,,"Megalurus palustris",217294,//creativecommons.org/licenses/by-nc-sa/4.0/
"Greater Painted-snipe","Rostratula benghalensis",,"Stijn De Win",2015-03-24,17:30,"Naval, Biliran, Eastern Visayas",Philippines,11.527,124.4518,160,song,"Calls given by displaying female.",,232888,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Mike Nelson",2015-01-20,18:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239073,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Mike Nelson",2015-01-20,18:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239048,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Mike Nelson",2015-01-19,18:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239038,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Honey Buzzard","Pernis steerei",,"Mike Nelson",2015-01-25,10:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,"flight call",,,239326,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Mike Nelson",2015-01-20,11:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,"flight call",,,239247,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hawk-Owl","Ninox spilocephala",,"Mike Nelson",2015-01-25,05:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239300,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Stijn De Win",2015-02-26,18:00,"Alcoy, Cebu, Central Visayas",Philippines,9.6778,123.4767,600,"call, song",,,217296,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Stijn De Win",2015-02-26,18:00,"Alcoy, Cebu, Central Visayas",Philippines,9.6778,123.4767,600,song,,,217295,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindoro Hawk-Owl","Ninox mindorensis",,"Brendan Sloan",2015-04-03,19:30,"Mt Malasimbo Mindoro",Philippines,,,"1000 approx",song,"Bird seen very briefly ",,299103,//creativecommons.org/licenses/by-nc-sa/4.0/
"Giant Scops Owl","Otus gurneyi",,"Mike Nelson",2015-01-19,23:00,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239151,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mantanani Scops Owl","Otus mantananensis",,"Brendan Sloan",2015-03-23,20:30,"Montessa Island Palawan",Philippines,,,"3 masl",call,,,321089,//creativecommons.org/licenses/by-nc-sa/4.0/
"Palawan Scops Owl","Otus fuliginosus",,"Mike Nelson",2015-01-28,05:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,,,239419,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Owl","Strix seloputo",,"Mike Nelson",2015-01-29,05:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,,,239428,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Trogon","Harpactes ardens",,"Mike Nelson",2015-01-24,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239324,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rufous Hornbill","Buceros hydrocorax",,"Mike Nelson",2015-01-23,16:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,img:https://www.flickr.com/photos/madbirder/16205593068/in/set-72157649935668828,,239337,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rufous Hornbill","Buceros hydrocorax",,"Mike Nelson",2015-01-23,16:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239336,//creativecommons.org/licenses/by-nc-sa/4.0/
"Palawan Hornbill","Anthracoceros marchei",,"Mike Nelson",2015-01-29,08:30,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,img:https://www.flickr.com/photos/madbirder/16414728795/in/album-72157649935668828/,,239417,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hornbill","Penelopides affinis",,"Mike Nelson",2015-01-25,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239305,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hornbill","Penelopides affinis",,"Mike Nelson",2015-01-24,10:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239304,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hornbill","Penelopides affinis",,"Mike Nelson",2015-01-24,09:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239303,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hornbill","Penelopides affinis",,"Mike Nelson",2015-01-24,09:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239301,//creativecommons.org/licenses/by-nc-sa/4.0/
"Oriental Dollarbird","Eurystomus orientalis",,"Mike Nelson",2015-01-30,10:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,,,239410,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hombron's Kingfisher","Actenoides hombroni",,"Mike Nelson",2015-01-24,11:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239283,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hombron's Kingfisher","Actenoides hombroni",,"Mike Nelson",2015-01-20,07:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239013,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hombron's Kingfisher","Actenoides hombroni",,"Mike Nelson",2015-01-19,07:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,,,239002,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-throated Kingfisher","Halcyon smyrnensis",,"jim samaniego",2015-02-01,07:00,"Luzon; Laguna Province; Mt. Makiling Forest Reserve",Philippines,14.15,121.232,120,call,"forested area, bird not seen",,304181,//creativecommons.org/licenses/by-nc-sa/4.0/
"Winchell's Kingfisher","Todiramphus winchelli",,"Mike Nelson",2015-01-25,05:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239332,//creativecommons.org/licenses/by-nc-sa/4.0/
"Common Kingfisher","Alcedo atthis",,"Romeo B. Galang, Jr",2015-01-30,16:47,"Quezon City, Metro Manila",Philippines,14.6513,121.0432,50,"flight call","The bird was giving off the call while traversing a lagoon.",,211675,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-throated Bee-eater","Merops viridis",,"Romeo B. Galang, Jr",2015-11-19,05:54,"Morong, Bataan, Central Luzon",Philippines,14.7873,120.2795,110,call,"Early morning recording, bird was perched on an electric wire, sometimes darting forth to catch flying insects but returning on the perch, and resuming the song/call","Lanius cristatus,Cinnyris jugularis,Corvus macrorhynchos",291400,//creativecommons.org/licenses/by-nc-sa/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus",,ChristopheD,2015-02-17,10:00,,Philippines,14.5423,121.0285,20,"call, song","I can hear this bird singing/calling (?) every day. It seems that it can sing indefinitely...
I thought it was some kind of dove but I've checked out the Philippines doves' calls and it doesn't seem to fit.
So here I am...
Thank you all",,213778,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Pygmy Woodpecker","Yungipicus maculatus",,emganin,2015-11-16,07:00,"Makati, NCR - National Capital Region, Metro Manila",Philippines,14.5601,121.0232,40,call,"rapid trill lasting about 1 second heard  from this bird -- heard 3 times in this recording
00:00, 00:22, 00:35

this is in Salcedo Park Makati",,290205,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Pygmy Woodpecker","Yungipicus maculatus",fulvifasciatus,"Gerard Gorman",2015-01-22,08:30,"Milan Falls, Eastern Samar, Eastern Visayas",Philippines,11.8199,125.2926,130,call,"No modification to recording. Sex of bird unclear. Bird high on snag at edge of forest, by a clearing. A dull, rainy day.",,211957,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-bellied Woodpecker","Dryocopus javensis",hargitti,"Gerard Gorman",2015-01-28,07:45,"Forest near Sabang, Palawan",Philippines,10.1776,118.9061,110,call,"Male calling from a high, dry, dead tree, in clearing at forest edge. No modification to the recording. ",,211958,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spot-throated Flameback","Dinopium everetti",,"Gerard Gorman",2015-01-29,06:45,"Forest near Sabang, Palawan",Philippines,10.1776,118.9061,110,call,"No modification to recording. Bird on tree in disturbed, lowland dry dipterocarp forest, with bananas planted, at edge of old-growth.",,211949,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spot-throated Flameback","Dinopium everetti",,"Mike Nelson",2015-01-30,09:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,img:https://www.flickr.com/photos/madbirder/16388765186/in/set-72157649935668828,,239427,//creativecommons.org/licenses/by-nc-sa/4.0/
"Red-headed Flameback","Chrysocolaptes erythrocephalus",,"Mike Nelson",2015-01-30,08:30,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,,,239423,//creativecommons.org/licenses/by-nc-sa/4.0/
"Red-headed Flameback","Chrysocolaptes erythrocephalus",,"Gerard Gorman",2015-01-28,07:00,"Forest near Sabang, Palawan",Philippines,10.1776,118.9061,110,drumming,"No modification to recording. Unfortunately the bird was a bit far away and high up, hence lack of volume. It was on a dry, high snag (I suspect a regular drumming post) in partially cleared, lowland dry dipterocarp forest, with bananas planted, at edge of old-growth.",,211948,//creativecommons.org/licenses/by-nc-sa/4.0/
"Northern Sooty Woodpecker","Mulleripicus funebris",funebris,"Gerard Gorman",2015-01-14,06:30,"Near Subic Bay, Central Luzon",Philippines,14.7876,120.2715,70,drumming,"Same bird as in previous upload. No modification to the recording. This is NORTHERN SOOTY WOODPECKER Mulleripicus funebris, race/subspecies is the nominate funebris. This is now regarded as distinct from SOUTHERN Sooty Woodpecker Mulleripicus fuliginosus, but not yet 'split' on Xeno-Canto. The bird was on a roadside high snag in a semi-urban area adjacent to older growth forest.",,211953,//creativecommons.org/licenses/by-nc-sa/4.0/
"Northern Sooty Woodpecker","Mulleripicus funebris",funebris,"Gerard Gorman",2015-01-14,06:30,"Near Subic Bay, Central Luzon",Philippines,14.7876,120.2715,70,drumming,"This is NORTHERN SOOTY WOODPECKER Mulleripicus funebris, race/subspecies is the nominate funebris. This is now regarded as distinct from SOUTHERN Sooty Woodpecker Mulleripicus fuliginosus, but not yet 'split' on Xeno-Canto. The bird was on a roadside high snag in a semi-urban area adjacent to older growth forest.",,211952,//creativecommons.org/licenses/by-nc-sa/4.0/
"Great Slaty Woodpecker","Mulleripicus pulverulentus",pulverulentus,"Keith Blomerley",2015-03-18,08:00,"Puerto Princesa, Palawan, MIMAROPA",Philippines,10.1129,118.8535,90,call,"Three birds calling from high in a tree then continuing to call as they fly away.",,234760,//creativecommons.org/licenses/by-nc-sa/4.0/
"Great Slaty Woodpecker","Mulleripicus pulverulentus",,"Mike Nelson",2015-01-28,08:30,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,img:https://www.flickr.com/photos/madbirder/16413806562/in/set-72157649935668828,,239402,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Falconet","Microhierax erythrogenys",,"Mike Nelson",2015-01-23,09:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,img:https://www.flickr.com/photos/madbirder/15770769374/in/set-72157649935668828,,239318,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-headed Racket-tail","Prioniturus platenae",,"Mike Nelson",2015-01-29,09:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,,,239400,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-headed Racket-tail","Prioniturus platenae",,"Mike Nelson",2015-01-29,09:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,,,239398,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Racket-tail","Prioniturus luconensis",,"Romeo B. Galang, Jr",2015-11-19,06:21,-,Philippines,-,-,100,"call, flight call","A crow was seen at the vicinity a few minutes before this particular recording. Black-naped orioles were also at the same Cassuarina tree together with other birds.","Loriculus philippensis",291432,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-crowned Racket-tail","Prioniturus discurus",,"Mike Nelson",2015-01-24,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,call,,,239284,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-naped Parrot","Tanygnathus lucionensis",,"Mike Nelson",2015-01-28,08:30,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,img:https://www.flickr.com/photos/madbirder/16227308150/in/set-72157649935668828,,239401,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-naped Parrot","Tanygnathus lucionensis",,"Romeo B. Galang, Jr",2015-11-19,06:25,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7877,120.279,110,call,"The bird was at a tall Cassuarina tree. A crow was also seen at the tree prior to this particular recording. One blue-naped parrot was also seen flying to an adjacent tree a few minutes before this particular individual moved to another adjacent tree while giving off its flight call.",,291434,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Hanging Parrot","Loriculus philippensis",,"Mike Nelson",2015-01-19,10:00,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,img:https://www.flickr.com/photos/madbirder/16386175841/in/set-72157649935668828,,239128,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Hanging Parrot","Loriculus philippensis",,"Mike Nelson",2015-01-19,10:00,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,2500,call,img:https://www.flickr.com/photos/madbirder/16386175841/in/set-72157649935668828,,239125,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Pitta","Erythropitta erythrogaster",erythrogaster,"Mike Nelson",2015-01-24,15:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239281,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Pitta","Erythropitta erythrogaster",erythrogaster,"Mike Nelson",2015-01-23,09:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239280,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hooded Pitta","Pitta sordida",,"Mike Nelson",2015-01-28,18:30,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,"Not sure on this one but it came from the same spot we'd heard the Hooded Pitta calling from seconds earlier.",,239407,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hooded Pitta","Pitta sordida",,"Mike Nelson",2015-01-28,18:30,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,,,239406,//creativecommons.org/licenses/by-nc-sa/4.0/
"Azure-breasted Pitta","Pitta steerii",,"Mike Nelson",2015-01-24,08:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,img:https://www.flickr.com/photos/madbirder/16392295432/in/set-72157649935668828,,239268,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bar-bellied Cuckooshrike","Coracina striata",,"Mike Nelson",2015-01-28,09:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,img:https://www.flickr.com/photos/madbirder/16227307440/in/set-72157649935668828,,239397,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bar-bellied Cuckooshrike","Coracina striata",,"Mike Nelson",2015-01-28,09:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,call,img:https://www.flickr.com/photos/madbirder/16227307440/in/set-72157649935668828,,239396,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-and-white Triller","Lalage melanoleuca",,"Mike Nelson",2015-01-23,08:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,"call, song",,,239274,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-and-white Triller","Lalage melanoleuca",,"Mike Nelson",2015-01-23,08:00,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,"call, song",,,239272,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-bellied Whistler","Pachycephala philippinensis",apoensis,"Mike Nelson",2015-01-23,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239346,//creativecommons.org/licenses/by-nc-sa/4.0/
"Long-tailed Shrike","Lanius schach",,"Mike Nelson",2015-01-20,10:00,-,Philippines,-,-,2500,song,,,239234,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Oriole","Oriolus steerii",,"Mike Nelson",2015-01-24,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239322,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",striatus,"Mike Nelson",2015-01-24,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239323,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",striatus,"Mike Nelson",2015-01-24,09:30,"PICOP, Bislig, Mindanao",Philippines,8.2589,126.1537,160,song,,,239325,//creativecommons.org/licenses/by-nc-sa/4.0/
"Ashy Drongo","Dicrurus leucophaeus",leucophaeus,"Mike Nelson",2015-01-30,09:00,"Sabang, Palawan",Philippines,10.1891,118.9047,110,song,,,239393,//creativecommons.org/licenses/by-nc-sa/4.0/
