"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Philippine Frogmouth","Batrachostomus septimus",septimus,"Hans Matheve",2024-03-04,?,"Rajah Sikatuna, Bohol, Central Visayas",Philippines,9.7056,124.1234,400,call,,,963556,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Frogmouth","Batrachostomus septimus",septimus,"Hans Matheve",2024-03-04,?,"Rajah Sikatuna, Bohol, Central Visayas",Philippines,9.7056,124.1234,400,call,,,963555,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Frogmouth","Batrachostomus septimus",,"Hans Matheve",2024-03-10,?,"PICOP road 42",Philippines,8.2983,126.1394,300,call,,,963894,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Frogmouth","Batrachostomus septimus",septimus,"Hans Matheve",2024-03-04,?,"Rajah Sikatuna, Bohol, Central Visayas",Philippines,9.7056,124.1234,400,call,,,963554,//creativecommons.org/licenses/by-nc-nd/4.0/
"Palawan Frogmouth","Batrachostomus chaseni",,"Greg Irving",2024-03-20,19:06,"Mt Calvary SDMM, Puerto Princesa, Palawan",Philippines,9.8364,118.7026,50,song,"Two individuals were vocalizing back and forth. This cut captures one of them. ",,893287,//creativecommons.org/licenses/by-nc-sa/4.0/
"Palawan Frogmouth","Batrachostomus chaseni",,"Greg Irving",2024-03-20,18:48,"Mt Calvary SDMM, Puerto Princesa, Palawan",Philippines,9.8364,118.7026,45,call,,,883524,//creativecommons.org/licenses/by-nc-sa/4.0/
"Palawan Frogmouth","Batrachostomus chaseni",,"Greg Irving",2024-03-20,17:39,"Mt Calvary SDMM, Puerto Princesa, Palawan",Philippines,9.8364,118.7026,50,call,,,893285,//creativecommons.org/licenses/by-nc-sa/4.0/
"Whiskered Treeswift","Hemiprocne comata",major,"Greg Irving",2024-03-25,15:42,"Pannzian Beach & Mountain Resort, Pagudpud, Ilocos Norte, Ilocos Region",Philippines,18.5598,120.9182,10,song,"Recorded from balcony of resort overlooking a garden 200m from the ocean on northern tip of Luzon. Originally a mystery, identification based on comparison with XC37613 and others. ",,897540,//creativecommons.org/licenses/by-nc-sa/4.0/
"Pygmy Swiftlet","Collocalia troglodytes",,"Hans Matheve",2024-03-08,?,"PICOP road 4",Philippines,8.2575,126.1493,170,call,,,963855,//creativecommons.org/licenses/by-nc-nd/4.0/
"Purple Needletail","Hirundapus celebensis",,"Greg Irving",2024-03-25,10:15,"Calanasan - Claveria Road, Claveria, Cagayan Valley",Philippines,18.4851,121.1098,500,"flight call","70% confident - not seen vocalising. 

Six Purple Needletail were seen that morning somewhere in this vicinity. No other Needletail species seen. 

Swiftlets and swifts could have been present but overlooked. 

This is a very short sample, just two 1 sec calls. 

ID based on above fact plus comparison with other species: 

Hirunapus have similar calls: lack of clear rising or falling pattern, almost random sample of spectrum:
- White-throated: XC157710
- Silver-backed: XC611446
- Brown-backed: ML181328281 

Lack of similarity to available swiftlet flight calls (noting that not many recordings available):
- Grey-rumped Swiftlet 
- Ridgetop Swiftlet 
- Ameline Swiftlet 

Only other possibility I can find is Pacific Swift, e.g. XC286311. Pacific Swifts have a strong falling pattern. 

Ridgetop road through primary forest at 400-500m a.s.l. ",,896294,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rufous Coucal","Centropus unirufus",,"Greg Irving",2024-03-29,06:34,"Hospital Road, Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,call,,,897271,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rufous Coucal","Centropus unirufus",,"Greg Irving",2024-03-24,11:31,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,call,,,896002,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rufous Coucal","Centropus unirufus",,"Chi-Hsuan Shao",2024-12-31,08:55,"eBird hotspot: Subic Bay--Nabasan Trail",Philippines,14.7639,120.2849,130,call,,,959677,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rufous Coucal","Centropus unirufus",,"Greg Irving",2024-03-29,06:36,"Hospital Road, Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,call,,,897272,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rufous Coucal","Centropus unirufus",,Aladdin,2024-09-09,06:30,"eBird hotspot: Subic Bay--Nabasan Trail",Philippines,14.7651,120.2824,100,,"Recorded with my mobile phone using the Merlin app. High Pass Filter applied with Audacity.


Three of them sitting in top of the trees",,932963,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-faced Coucal","Centropus melanops",,"Hans Matheve",2024-03-03,?,"Rajah Sikatuna, Bohol, Central Visayas",Philippines,9.7056,124.1234,400,song,,,963531,//creativecommons.org/licenses/by-nc-nd/4.0/
"Black-faced Coucal","Centropus melanops",,"Vadim Ivushkin ",2024-04-17,07:00,"Bilar, Bohol, Central Visayas",Philippines,9.7186,124.0917,300,song,,,940183,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-faced Coucal","Centropus melanops",,"Vadim Ivushkin ",2024-04-16,11:30,"Bilar, Bohol, Central Visayas",Philippines,9.704,124.1257,420,song,,,940159,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-faced Coucal","Centropus melanops",,"Vadim Ivushkin ",2024-04-16,11:30,"Bilar, Bohol, Central Visayas",Philippines,9.704,124.1257,420,song,,"Hypothymis azurea",940158,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-faced Coucal","Centropus melanops",,"Vadim Ivushkin ",2024-04-16,11:30,"Bilar, Bohol, Central Visayas",Philippines,9.704,124.1257,420,song,,,940160,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Coucal","Centropus viridis",,"Hans Matheve",2024-03-06,?,"Mt. Timpoong, Camiguin",Philippines,9.1842,124.7173,1100,song,,,963801,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Coucal","Centropus viridis",viridis,"Hans Matheve",2024-03-06,?,"Mt. Timpoong, Camiguin",Philippines,9.1842,124.7173,1100,song,"ID not 100% sure, bird not seen",,963790,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Coucal","Centropus viridis",viridis,"Greg Irving",2024-03-24,09:23,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,call,,,896001,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Coucal","Centropus viridis",,"Chi-Hsuan Shao",2024-12-30,14:39,"Subic Bay, Bataan, Central Luzon",Philippines,14.7765,120.3102,160,call,,,959670,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Coucal","Centropus viridis",viridis,"Greg Irving",2024-03-29,08:36,"Hospital Road, Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,song,,,897285,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Coucal","Centropus viridis",viridis,"Greg Irving",2024-03-29,08:35,"Hospital Road, Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,song,,"Edolisoma coerulescens",897284,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Hans Matheve",2024-03-09,?,"Tinuy-an Falls Road, Surigao del Sur, Caraga",Philippines,8.1786,126.2364,110,song,,,963859,//creativecommons.org/licenses/by-nc-nd/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Hans Matheve",2024-03-09,?,"Tinuy-an Falls Road, Surigao del Sur, Caraga",Philippines,8.1786,126.2364,110,"call, song",,,963858,//creativecommons.org/licenses/by-nc-nd/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Greg Irving",2024-03-19,07:27,"Irawan Eco Park, Puerto Princesa, Palawan, MIMAROPA",Philippines,9.8122,118.6909,80,song,,"Orthotomus sericeus",891808,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Greg Irving",2024-03-18,17:05,"Napsan Road, Palawan, MIMAROPA",Philippines,9.7028,118.5171,380,song,,,891329,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Greg Irving",2024-03-29,17:16,"Nabasan Trail, Subic Bay, Morong, Bataan, Central Luzon",Philippines,14.7655,120.2769,110,call,,"Ptilinopus occipitalis,Ducula aenea",897520,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Greg Irving",2024-03-29,17:12,"Nabasan Trail, Subic Bay, Morong, Bataan, Central Luzon",Philippines,14.7655,120.2769,110,call,,"Ptilinopus occipitalis",897519,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Greg Irving",2024-03-29,16:45,"Nabasan Trail, Subic Bay, Morong, Bataan, Central Luzon",Philippines,14.7655,120.2769,110,song,,,897517,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Greg Irving",2024-03-21,18:29,"Irawan Eco Park, Puerto Princesa, Palawan, MIMAROPA",Philippines,9.8122,118.6909,50,song,"Three Spotted Wood Owls audible in the distance. ","Strix seloputo",895673,//creativecommons.org/licenses/by-nc-sa/4.0/
"Asian Koel","Eudynamys scolopaceus",mindanensis,"Greg Irving",2024-03-21,17:35,"Irawan Eco Park, Puerto Princesa, Palawan, MIMAROPA",Philippines,9.8122,118.6909,50,song,,,895672,//creativecommons.org/licenses/by-nc-sa/4.0/
"Violet Cuckoo","Chrysococcyx xanthorhynchus",xanthorhynchus,"Greg Irving",2024-03-19,17:05,"Irawan Eco Park, Puerto Princesa, Palawan, MIMAROPA",Philippines,9.8122,118.6909,50,"call, Trill",,,892316,//creativecommons.org/licenses/by-nc-sa/4.0/
"Plaintive Cuckoo","Cacomantis merulinus",,"Greg Irving",2024-03-25,11:33,"Calanasan - Claveria Road, Claveria, Cagayan Valley",Philippines,18.4851,121.1098,500,song,,"Dicaeum trigonostigma,Phapitreron amethystinus",896300,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",sepulcralis,"Hans Matheve",2024-03-15,?,"Mt Kitanglad (Del Monte Lodge), Bukidnon, Northern Mindanao",Philippines,8.1449,124.9832,1500,song,,,964229,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",sepulcralis,"Hans Matheve",2024-03-15,?,"Mt Kitanglad (Del Monte Lodge), Bukidnon, Northern Mindanao",Philippines,8.1449,124.9832,1500,song,,,964228,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",sepulcralis,"Hans Matheve",2024-03-06,?,"Mt. Timpoong, Camiguin",Philippines,9.1842,124.7173,1100,song,,,963773,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Phil Gregory",2024-11-15,17:30,"Del Monte Lodge, Bukidnon, Northern Mindanao",Philippines,8.0735,124.9149,1500,call,"Calling late pm, now split as Sunda Brush Cuckoo",,960313,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Drongo-Cuckoo","Surniculus velutinus",velutinus,"Hans Matheve",2024-03-08,?,"PICOP road 4",Philippines,8.2575,126.1493,170,song,,,963853,//creativecommons.org/licenses/by-nc-nd/4.0/
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",brachyurus,"Greg Irving",2024-03-19,09:26,"Irawan Eco Park, Puerto Princesa, Palawan, MIMAROPA",Philippines,9.8122,118.6909,70,song,"Same individual as XC891805",,891806,//creativecommons.org/licenses/by-nc-sa/4.0/
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",brachyurus,"Greg Irving",2024-03-19,09:24,"Irawan Eco Park, Puerto Princesa, Palawan, MIMAROPA",Philippines,9.8122,118.6909,70,song,"Same individual as XC891806",,891805,//creativecommons.org/licenses/by-nc-sa/4.0/
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",brachyurus,"Greg Irving",2024-03-19,09:02,"Irawan Eco Park, Puerto Princesa, Palawan, MIMAROPA",Philippines,9.8122,118.6909,70,song,,,891801,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Hans Matheve",2024-03-15,?,"Mt Kitanglad (Del Monte Lodge), Bukidnon, Northern Mindanao",Philippines,8.1449,124.9832,1500,song,,,964220,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Greg Irving",2024-03-24,09:46,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,song,,"Edolisoma coerulescens",896003,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Bleeding-heart","Gallicolumba crinigera",leytensis,"Hans Matheve",2024-03-03,?,"Rajah Sikatuna, Bohol, Central Visayas",Philippines,9.7056,124.1234,400,song,,,963536,//creativecommons.org/licenses/by-nc-nd/4.0/
"Mindanao Bleeding-heart","Gallicolumba crinigera",crinigera,"Hans Matheve",2024-03-08,?,"PICOP road 4",Philippines,8.2575,126.1493,170,song,,,963850,//creativecommons.org/licenses/by-nc-nd/4.0/
"Mindanao Bleeding-heart","Gallicolumba crinigera",crinigera,"Hans Matheve",2024-03-08,?,"PICOP road 4",Philippines,8.2575,126.1493,170,song,,,963849,//creativecommons.org/licenses/by-nc-nd/4.0/
"Mindanao Bleeding-heart","Gallicolumba crinigera",leytensis,"Cheta Chua",2024-02-10,08:30,"Ulot River,  Paranas, Samar National Park, Eastern Visayas",Philippines,11.8641,125.213,140,,,,872733,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",brevirostris,"Hans Matheve",2024-03-06,?,"Mt. Timpoong, Camiguin",Philippines,9.1842,124.7173,1100,song,,,963800,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Vadim Ivushkin ",2024-04-12,06:00,"Banaue, Ifugao, Cordillera Administrative Region",Philippines,16.9202,121.1064,1400,song,,,940148,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Greg Irving",2024-03-29,06:42,"Hospital Road, Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,song,,"Treron axillaris,Ptilinopus occipitalis,Eudynamys scolopaceus",897273,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",leucotis,"Greg Irving",2024-03-25,10:14,"Calanasan - Claveria Road, Claveria, Cagayan Valley",Philippines,18.4851,121.1098,500,song,,,896298,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",leucotis,"Greg Irving",2024-03-25,09:36,"Calanasan - Claveria Road, Claveria, Cagayan Valley",Philippines,18.4851,121.1098,500,song,,,896296,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",leucotis,"Greg Irving",2024-03-24,14:49,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,song,,,896126,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",leucotis,"Greg Irving",2024-03-23,15:30,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,song,,,895689,//creativecommons.org/licenses/by-nc-sa/4.0/
"Amethyst Brown Dove","Phapitreron amethystinus",amethystinus,"Hans Matheve",2024-03-10,?,"PICOP road 42",Philippines,8.2983,126.1394,300,song,,,963886,//creativecommons.org/licenses/by-nc-nd/4.0/
"Amethyst Brown Dove","Phapitreron amethystinus",amethystinus,"Hans Matheve",2024-03-04,?,"Rajah Sikatuna, Bohol, Central Visayas",Philippines,9.7056,124.1234,400,song,,,963541,//creativecommons.org/licenses/by-nc-nd/4.0/
"Amethyst Brown Dove","Phapitreron amethystinus",amethystinus,"Greg Irving",2024-03-25,11:09,"Calanasan - Claveria Road, Claveria, Cagayan Valley",Philippines,18.4851,121.1098,500,song,,,896295,//creativecommons.org/licenses/by-nc-sa/4.0/
"Amethyst Brown Dove","Phapitreron amethystinus",,Aladdin,2024-09-10,16:00,"Marikina–Infanta Highway",Philippines,14.5748,121.5066,700,call,"Recorded with my mobile phone using the Merlin app. High Pass Filter applied with Audacity


Sitting in a tree next to a fruit tree where we are looking for birds.

",,933247,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Brown Dove","Phapitreron brunneiceps",,"Hans Matheve",2024-03-12,?,"Compostela Valley, Davao de Oro, Davao Region",Philippines,7.4346,126.1675,1400,song,"smartphone recording only as I left parabola in the car due to bad weather...",,965209,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Green Pigeon","Treron axillaris",canescens,"Hans Matheve",2024-03-11,?,"PICOP road 4",Philippines,8.2575,126.1493,170,song,,,963932,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Green Pigeon","Treron axillaris",amadoni,"Greg Irving",2024-03-29,06:42,"Hospital Road, Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,song,,,900124,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cream-breasted Fruit Dove","Ptilinopus merrilli",,"Greg Irving",2024-03-23,16:40,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,song,,,895741,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",incognitus,"Hans Matheve",2024-03-09,?,"Tinuy-an Falls Road, Surigao del Sur, Caraga",Philippines,8.1786,126.2364,110,song,,,963864,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",occipitalis,"Hans Matheve",2024-03-04,?,"Rajah Sikatuna, Bohol, Central Visayas",Philippines,9.7056,124.1234,400,song,"ID not 100% sure, bird not seen",,963558,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",,"Vadim Ivushkin ",2024-04-17,07:00,"Bilar, Bohol, Central Visayas",Philippines,9.7185,124.0923,300,song,,,940197,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",,"Vadim Ivushkin ",2024-04-17,07:00,"Bilar, Bohol, Central Visayas",Philippines,9.7185,124.0923,300,song,,,940196,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",,"Greg Irving",2024-03-29,17:58,"Nabasan Trail, Subic Bay, Morong, Bataan, Central Luzon",Philippines,14.7655,120.2769,110,call,,,897527,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",,"Benjamin Bechgaard Lisse",2024-07-31,09:30,"Subic Bay - Nabasan Trail",Philippines,,,100,,,,1016084,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",occipitalis,"Benjamin Bechgaard Lisse",2024-07-30,09:30,"Subic Bay - Nabasan Trail",Philippines,,,100,song,,,1016075,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-chinned Fruit Dove","Ptilinopus leclancheri",leclancheri,"Greg Irving",2024-03-24,09:37,"Bluewater, Baggao, Cagayan, Cagayan Valley",Philippines,18.0208,121.9978,190,song,"Not nearly 100% certain. Both Yellow-breasted & Black-chinned Fruit Doves were seen this day. ID based on the high inflection which is possibly a bit more defined in Black-chinned than in the Yellow-breasted. ",,896000,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-chinned Fruit Dove","Ptilinopus leclancheri",gironieri,"Greg Irving",2024-03-21,06:53,"ZigZag Road, near  Puerto Princesa, Palawan, MIMAROPA",Philippines,9.6385,118.722,90,song,,,893828,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-naped Fruit Dove","Ptilinopus melanospilus",bangueyensis,"Hans Matheve",2024-03-23,?,"Pasonanca Lapaz, Zamboanga del Sur, Zamboanga Peninsula",Philippines,7.0475,122.0141,950,song,,,965152,//creativecommons.org/licenses/by-nc-nd/4.0/
"Green Imperial Pigeon","Ducula aenea",,"Greg Irving",2024-03-29,16:37,"Nabasan Trail, Subic Bay, Morong, Bataan, Central Luzon",Philippines,14.7655,120.2769,110,song,,,897423,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Imperial Pigeon","Ducula aenea",palawanensis,"Greg Irving",2024-03-18,08:23,"Napsan Road, Palawan, MIMAROPA",Philippines,9.7028,118.5171,380,song,,,891327,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Imperial Pigeon","Ducula aenea",,"Greg Irving",2024-03-29,17:43,"Nabasan Trail, Subic Bay, Morong, Bataan, Central Luzon",Philippines,14.7655,120.2769,110,song,,,897424,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Imperial Pigeon","Ducula aenea",palawanensis,"Greg Irving",2024-03-18,17:00,"Napsan Road, Palawan, MIMAROPA",Philippines,9.7028,118.5171,380,song,,,891328,//creativecommons.org/licenses/by-nc-sa/4.0/
"Plain Bush-hen","Amaurornis olivacea",,"Hans Matheve",2024-03-14,?,"Mt Kitanglad (Del Monte Lodge), Bukidnon, Northern Mindanao",Philippines,8.1449,124.9832,1500,song,,,964165,//creativecommons.org/licenses/by-nc-nd/4.0/
"Plain Bush-hen","Amaurornis olivacea",,"Hans Matheve",2024-03-14,?,"Mt Kitanglad (Del Monte Lodge), Bukidnon, Northern Mindanao",Philippines,8.1449,124.9832,1500,song,,,964164,//creativecommons.org/licenses/by-nc-nd/4.0/
"Plain Bush-hen","Amaurornis olivacea",,"Benjamin Bechgaard Lisse",2024-07-28,15:45,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7845,120.2937,160,"uncertain, contact call?","2 individuals moving (fouraging?) through super dense shrub at the roadside. Located by this unusual (contact?) call, and seen occasionally in glimpses in between gaps of the shrub. Not the typical raspy call that this species normally gives. More of a wet, almost ticking like call. Can't seem to find any similar recordings to this...",,1016072,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Hans Matheve",2024-03-13,?,"Compostela Valley, Davao de Oro, Davao Region",Philippines,7.4346,126.1675,1500,call,,,964126,//creativecommons.org/licenses/by-nc-nd/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Hans Matheve",2024-03-13,?,"Compostela Valley, Davao de Oro, Davao Region",Philippines,7.4346,126.1675,1500,call,,,964125,//creativecommons.org/licenses/by-nc-nd/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Hans Matheve",2024-03-12,?,"Compostela Valley, Davao de Oro, Davao Region",Philippines,7.4346,126.1675,1500,call,,,964090,//creativecommons.org/licenses/by-nc-nd/4.0/
"Crested Serpent Eagle","Spilornis cheela",palawanensis,"Greg Irving",2024-03-20,08:44,"Cayulo Streamside Trail, near  Puerto Princesa, Palawan, MIMAROPA",Philippines,10.0368,118.7515,30,call,,,893062,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Hans Matheve",2024-03-11,?,"PICOP road 4",Philippines,8.2575,126.1493,170,call,,,963934,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Vadim Ivushkin ",2024-04-17,07:00,"Bilar, Bohol, Central Visayas",Philippines,9.7184,124.0933,300,"call, flight call",,,940198,//creativecommons.org/licenses/by-nc-sa/4.0/
