"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Violet Cuckoo","Chrysococcyx xanthorhynchus",amethystinus,"Frank Lambert",2010-04-18,?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,100,"call, song",,,268921,//creativecommons.org/licenses/by-nc-nd/4.0/
"Violet Cuckoo","Chrysococcyx xanthorhynchus",amethystinus,"Frank Lambert",2010-04-18,?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,100,song,,,268917,//creativecommons.org/licenses/by-nc-nd/4.0/
"Violet Cuckoo","Chrysococcyx xanthorhynchus",amethystinus,"Frank Lambert",2010-04-18,?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,100,song,,,268914,//creativecommons.org/licenses/by-nc-nd/4.0/
"Violet Cuckoo","Chrysococcyx xanthorhynchus",amethystinus,"Frank Lambert",2010-04-18,?:?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,?,call,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10564>AV10564</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question; matches XC cuts. GPS: estimate from GPS. could include song",,67949,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-04-12,?,"Luzon; Mt. Polis",Philippines,16.97,121.03,1900,song,"Same bird as XC270012, XC270013",,270014,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-04-12,?,"Luzon; Mt. Polis",Philippines,16.97,121.03,1900,song,"Same bird as XC270012",,270013,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-04-12,?,"Luzon; Mt. Polis",Philippines,16.97,121.03,1900,song,,,270012,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-05-06,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,950,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10764>AV10764</a>.  Certainty: slightly less than 100%.  ID determined by: not seen. GPS: estimate from Google Earth.",,67805,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-05-04,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,1000,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10777>AV10777</a>.  Certainty: slightly less than 100%.  ID determined by: not seen. GPS: estimate from Google Earth.",,67803,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-05-13,?:?,"Negros; Patag",Philippines,10.69,123.18,860,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10766>AV10766</a>.  Certainty: slightly less than 100%.  ID determined by: not seen. GPS: estimate from Google Earth.",,67802,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-05-02,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,850,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10659>AV10659</a>.  Certainty: slightly less than 100%.  ID determined by: not specifically indicated; recordist assigns tentatively to sepulcralis. GPS: estimate from Google Earth.",,67792,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-05-06,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,950,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10765>AV10765</a>.  Certainty: slightly less than 100%.  ID determined by: not seen. GPS: estimate from Google Earth.",,67806,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-05-05,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,1000,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10763>AV10763</a>.  Certainty: slightly less than 100%.  ID determined by: not seen. GPS: estimate from Google Earth.",,67804,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Frank Lambert",2010-05-03,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,1400,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10660>AV10660</a>.  Certainty: slightly less than 100%.  ID determined by: not specifically indicated; recordist assigns tentatively to sepulcralis. GPS: estimate from Google Earth.",,67793,//creativecommons.org/licenses/by-nc-nd/4.0/
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",brachyurus,"Frank Lambert",2010-04-21,?:?,"Palawan; near Sabang",Philippines,9.97,118.67,150,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10862>AV10862</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth. could be calls",,69544,//creativecommons.org/licenses/by-nc-nd/4.0/
"Square-tailed Drongo-Cuckoo","Surniculus lugubris",brachyurus,"Frank Lambert",2010-04-21,?:?,"Palawan; near Sabang",Philippines,9.97,118.67,150,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10863>AV10863</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,69543,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Frank Lambert",2010-05-04,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,900,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10779>AV10779</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68072,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Frank Lambert",2010-05-04,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,900,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10778>AV10778</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68071,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"George Wagner",2010-03-16,09:10,"Mount Makiling, Luzon",Philippines,14.13583,121.19,600,song,,,53861,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Frank Lambert",2010-04-15,?,"Mindanao; Mt. Kitanglad",Philippines,8.12,124.91,1550,song,,,269995,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Frank Lambert",2010-04-15,?,"Mindanao; Mt. Kitanglad",Philippines,8.12,124.91,1500,song,,,269994,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Frank Lambert",2010-05-09,?:?,"Negros; Mt. Talinas area, near Valencia",Philippines,9.3,123.2,850,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10561>AV10561</a>.  Certainty: 100%.  ID determined by: not seen; distinctive. GPS: estimate from Google Earth.",,68074,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Hawk-Cuckoo","Hierococcyx pectoralis",,"Frank Lambert",2010-05-09,?:?,"Negros; Mt. Talinas area, near Valencia",Philippines,9.3,123.2,850,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10780>AV10780</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68073,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Cuckoo-Dove","Macropygia tenuirostris",tenuirostris,"Frank Lambert",2010-05-03,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,1400,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10694>AV10694</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68630,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Cuckoo-Dove","Macropygia tenuirostris",,"Frank Lambert",2010-04-22,?,"Palawan, forest near Sabang",Philippines,10.1709,118.8885,150,song,,,269433,//creativecommons.org/licenses/by-nc-nd/4.0/
"Common Emerald Dove","Chalcophaps indica",,"Frank Lambert",2010-05-01,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,780,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10661>AV10661</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question; distinctive. GPS: estimate from Google Earth.",,67921,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",nigrorum,"Frank Lambert",2010-05-05,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,900,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10809>AV10809</a>.  Certainty: 100%.  ID determined by: not seen. GPS: estimate from Google Earth.",,69028,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Frank Lambert",2010-04-18,?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,100,song,,,268966,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",nigrorum,"Frank Lambert",2010-05-05,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,900,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10808>AV10808</a>.  Certainty: 100%.  ID determined by: not seen. GPS: estimate from Google Earth.",,69029,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",nigrorum,"Frank Lambert",2010-04-30,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,900,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10721>AV10721</a>.  Certainty: 100%.  ID determined by: not seen; familiar. GPS: estimate from Google Earth.",,69027,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",nigrorum,"Frank Lambert",2010-04-29,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,850,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10722>AV10722</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question; familiar. GPS: estimate from Google Earth.",,69025,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",nigrorum,"Frank Lambert",2010-05-13,?:?,"Negros; Patag",Philippines,10.69,123.18,860,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10810>AV10810</a>.  Certainty: 100%.  ID determined by: not seen. GPS: recordist's estimate.",,69024,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",,"Frank Lambert",2010-04-19,?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,100,song,,,268965,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-eared Brown Dove","Phapitreron leucotis",nigrorum,"Frank Lambert",2010-04-30,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,900,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10720>AV10720</a>.  Certainty: 100%.  ID determined by: not seen; familiar. GPS: estimate from Google Earth.",,69026,//creativecommons.org/licenses/by-nc-nd/4.0/
"Flame-breasted Fruit Dove","Ptilinopus marchei",,"Frank Lambert",2010-04-12,?:?,"Luzon; Mt. Polis",Philippines,16.97,121.03,?,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10577>AV10577</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from GPS.",,69305,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",occipitalis,"Frank Lambert",2010-05-06,?,"Mt Canlaon, Negros",Philippines,10.396,123.1265,950,call,"Since it was not seen I can't be 100% sure of the ID but this species was in the canopy of the area where the recording was made and the sounds most fit this species.",,269961,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",occipitalis,"Frank Lambert",2010-05-11,?,"Siquijor; Bandila",Philippines,9.19,123.58,500,call,,,269959,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",occipitalis,"Frank Lambert",2010-05-13,?:?,"Negros; Patag",Philippines,10.69,123.18,850,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10771>AV10771</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question; matches knowns. GPS: recordist's estimate.","Macropygia tenuirostris",69307,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",occipitalis,"Frank Lambert",2010-04-17,?,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,1300,call,,,269960,//creativecommons.org/licenses/by-nc-nd/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Frank Lambert",2010-04-18,?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,100,song,"Possibly same bird as XC268929, XC268931",,268934,//creativecommons.org/licenses/by-nc-nd/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Frank Lambert",2010-04-18,?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,100,song,"Possibly same bird as XC268929",,268931,//creativecommons.org/licenses/by-nc-nd/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Frank Lambert",2010-04-18,?,"Mindanao: Bislig; PICOP",Philippines,8.257,126.221,100,song,,,268929,//creativecommons.org/licenses/by-nc-nd/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Frank Lambert",2010-05-15,?:?,"Negros; Patag",Philippines,10.69,123.18,800,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10774>AV10774</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: recordist's estimate.",,68211,//creativecommons.org/licenses/by-nc-nd/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Frank Lambert",2010-05-13,?:?,"Negros; Patag",Philippines,10.69,123.18,800,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10773>AV10773</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: recordist's estimate.",,68210,//creativecommons.org/licenses/by-nc-nd/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Frank Lambert",2010-05-13,?:?,"Negros; Patag",Philippines,10.69,123.18,850,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10772>AV10772</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: recordist's estimate.",,68209,//creativecommons.org/licenses/by-nc-nd/4.0/
"Grey Imperial Pigeon","Ducula pickeringii",,"George Wagner",2010-03-20,15:30,"Pandan Island, Honda Bay, Palawan",Philippines,9.8739,118.8162,3,call,,,53920,//creativecommons.org/licenses/by-nc-nd/2.5/
"Grey Imperial Pigeon","Ducula pickeringii",,"George Wagner",2010-03-20,16:55,"Pandan Island, Honda Bay, Palawan",Philippines,9.8739,118.8162,3,call,,,53919,//creativecommons.org/licenses/by-nc-nd/2.5/
"Grey Imperial Pigeon","Ducula pickeringii",,"Frank Lambert",2010-04-23,?,"Palawan; Honda Bay, Pandan Island",Philippines,9.87,118.82,5,song,,"Otus mantananensis",269427,//creativecommons.org/licenses/by-nc-nd/4.0/
"Grey Imperial Pigeon","Ducula pickeringii",,"Frank Lambert",2010-04-23,?,"Palawan; Honda Bay, Pandan Island",Philippines,9.87,118.82,5,song,,,269426,//creativecommons.org/licenses/by-nc-nd/4.0/
"Grey Imperial Pigeon","Ducula pickeringii",,"Frank Lambert",2010-04-23,?,"Palawan; Honda Bay, Pandan Island",Philippines,9.87,118.82,5,song,,,269425,//creativecommons.org/licenses/by-nc-nd/4.0/
"Grey Imperial Pigeon","Ducula pickeringii",,"Frank Lambert",2010-04-23,?,"Palawan; Honda Bay, Pandan Island",Philippines,9.87,118.82,5,song,,,269424,//creativecommons.org/licenses/by-nc-nd/4.0/
