"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Amethyst Brown Dove","Phapitreron amethystinus",amethystinus,"Ding Li Yong",2014-03-03,08:30,"Mount Apo, Davao City, Davao del Sur, Davao Region",Philippines,7.0813,125.3078,1500,call,,,179544,//creativecommons.org/licenses/by-nc-nd/4.0/
"Amethyst Brown Dove","Phapitreron amethystinus",amethystinus,"Tomas Carlberg",2014-03-26,12:30,PICOP,Philippines,8.2589,126.1537,160,call,,,175427,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis",incognitus,"Ding Li Yong",2014-03-03,16:30,"Mount Apo, Davao City, Davao del Sur, Davao Region",Philippines,7.0813,125.3078,1500,call,,"Hypsipetes philippinus",201894,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis","ss occipitalis","Brendan Sloan",2014-02-22,10:00,"Mount Guiting Guiting Sibuyan Island ",Philippines,,,"500 masl approx",call,,,320356,//creativecommons.org/licenses/by-nc-sa/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Tomas Carlberg",2014-03-26,05:15,PICOP,Philippines,8.2589,126.1537,150,song,,"Ninox spilocephala",175401,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Imperial Pigeon","Ducula aenea",aenea,"Cedric MROCZKO",2014-02-03,11:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,song,"Zoom H2n (LoCut, 24/96)
Audacity (Lowpass filter set at 10000Hz/6dB ; amplification with peak at -6dB)",,204603,//creativecommons.org/licenses/by-nc-sa/4.0/
"Barred Rail","Hypotaenidia torquata",,"Romeo B. Galang, Jr",2014-12-27,07:06,"La Loma Catholic Cemetery, Caloocan City, Metro Manila",Philippines,14.6434,120.9889,20,call,"Bird or birds were calling from a grassy area around some trees. Call followed that of the White-breasted Swamphen (Amaurornis phoenicurus)  ( Record XC210170  ).   The call is followed by another bird much further away which starts at the 31st second.",,210179,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-breasted Waterhen","Amaurornis phoenicurus",,"Romeo B. Galang, Jr",2014-12-27,07:04,"La Loma Catholic Cemetery, Caloocan City, Metro Manila",Philippines,14.6434,120.9889,20,song,"Bird was singing from a grassy area around some trees. Birds were seen in the marshy area of the site, although these were not singing.","Pycnonotus goiavier,Megalurus palustris",210170,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bukidnon Woodcock","Scolopax bukidnonensis",,"Brendan Sloan",2014-03-04,19:00,"Mt Talomo Mindanao",Philippines,,,"1000 masl approx",call,"Mindanao Scops Owl also calling",,445608,//creativecommons.org/licenses/by-nc-sa/4.0/
"Whiskered Tern","Chlidonias hybrida",,"Romeo B. Galang, Jr",2014-01-14,14:16,"Manila, Metro Manila",Philippines,14.5942,120.9752,10,call,"A small group of terns were flying just above the water at a stretch near the river's mouth. Head looks like a Chlidonias hybrida, although nearby birds look like C leucopterus.",,164617,//creativecommons.org/licenses/by-nc-sa/3.0/
"Nankeen Night Heron","Nycticorax caledonicus",major,"Stijn De Win / Birding2asia.com",2014-04-11,19:00,"Twin Lakes, Negros Oriental, Central Visayas",Philippines,9.3607,123.1788,900,"flight call","Calling in flight high up in sky at night.",,175100,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Ding Li Yong",2014-03-02,09:30,"Tabunan, Cebu",Philippines,10.4321,123.8084,500,song,,"Gerygone sulphurea,Dicaeum australe,Hypsipetes philippinus,Psilopogon haemacephalus",168930,//creativecommons.org/licenses/by-nc-nd/3.0/
"Philippine Eagle","Pithecophaga jefferyi",,"Julie F. Barcelona and Pieter B. Pelser",2014-02-14,11:40," Mt. Mingan, Luzon Island",Philippines,,,?,"begging call","Uploaded on behalf of Julie F. Barcelona and Pieter B. Pelser  (with permission),
who captured an amazing video.  The voice was extracted from the video.
See https://www.youtube.com/watch?v=I2YM9cBbecY for the video.
First documentation of  Philippine Eagle on Mt. Mingan in Gabaldon, 
Nueva Ecija Province, Luzon Island, Philippines.
",,379328,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Eagle","Pithecophaga jefferyi",,"Tomas Carlberg",2014-03-22,08:20,"Eagle Centre, Mindanao",Philippines,7.1845,125.4161,380,call,"Perched adult bird calling near nest with one grown juvenile. Best at 1:20 and 3:20. At 2:00 Tawny Grassbird.","Hierococcyx pectoralis,Cincloramphus timoriensis",175328,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Eagle","Pithecophaga jefferyi",,"Tomas Carlberg",2014-03-22,08:20,"Eagle Centre, Mindanao",Philippines,7.1845,125.4161,380,call,"Adult bird calling perched in tree with nest and one juvenile.",,175278,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis",philippensis,"Tomas Carlberg",2014-03-18,05:15,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,call,"Two birds seen and heard after responding to playback. Along road outside park entrance, at 05:15 am.",,174895,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis",philippensis,"Tomas Carlberg",2014-03-17,19:10,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,call,"Two birds seen and heard after responding to playback.",,174894,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hawk-Owl","Ninox spilocephala",,"Tomas Carlberg",2014-03-26,05:10,PICOP,Philippines,8.2589,126.1537,150,song,,"Lyncornis macrotis",175419,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Tomas Carlberg",2014-03-20,05:20,"Tabunan, Cebu",Philippines,10.4321,123.8084,500,call,"Responding to playback",,175066,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Oscar Campbell",2014-07-19,05:00,"Cebu City, Cebu, Central Visayas",Philippines,10.4266,123.8244,650,song,"Pair coming in to tape and calling back exposed perches close to trail in famland /forest edge. Sat on exposed branches calling with wings partly drooped and open.",,190227,//creativecommons.org/licenses/by-nc-sa/4.0/
"Cebu Hawk-Owl","Ninox rumseyi",,"Tomas Carlberg",2014-03-20,05:15,"Tabunan, Cebu",Philippines,10.4321,123.8084,500,call,"Responding to playback",,175072,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Scops Owl","Otus mirus",,"Brendan Sloan",2014-03-04,19:00,"Mt Talomo",Philippines,,,"approx 1000 masl",call,"Bird calling and circling around campsite",,298929,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Owl","Strix seloputo",wiepkeni,"Brendan Sloan",2014-02-28,18:30,"Near Iwahig prison Palawan Philippines",Philippines,,,"approx 50-100 masl",call,"A pair emerging from some forest after dusk apparently to start hunting nearby fields",,298930,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Trogon","Harpactes ardens",ardens,"Ding Li Yong",2014-03-03,09:00,"Mount Apo, Davao City, Davao del Sur, Davao Region",Philippines,7.0813,125.3078,1200,call,,"Dicaeum australe,Cacomantis sepulcralis",184036,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rufous Hornbill","Buceros hydrocorax",mindanensis,"Tomas Carlberg",2014-03-27,06:45,PICOP,Philippines,8.2589,126.1537,160,call,,,175485,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hornbill","Penelopides manillae",manillae,"Cedric Mroczko",2014-02-03,16:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,call,"Zoom H2n (LoCut, 24/96). Audacity (Lowpass filter set at 200Hz/24dB ; amplification with peak at -6dB)",,204613,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindanao Hornbill","Penelopides affinis",affinis,"Ding Li Yong",2014-03-03,16:00,"Mount Apo, Davao City, Davao del Sur, Davao Region",Philippines,7.0813,125.3078,1500,song,,"Eumyias panayensis",180470,//creativecommons.org/licenses/by-nc-nd/4.0/
"Samar Hornbill","Penelopides samarensis",,"Oscar Campbell",2014-07-16,06:00,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,call,"Male on exposed perch at Magsaysay clearing, calling at dawn.",,190222,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi","ss moseleyi","Brendan Sloan",2014-02-19,06:30,"Forest near Culasi Panay Island ",Philippines,,,"approx 800 masl",song,"Male seen ..pair apparently duetting",,301040,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hombron's Kingfisher","Actenoides hombroni",,"Tomas Carlberg",2014-03-24,16:30,"Mount Kitanglad, Mindanao",Philippines,8.1238,124.9273,1270,call,"Responding to playback",,175392,//creativecommons.org/licenses/by-nc-sa/4.0/
"Winchell's Kingfisher","Todiramphus winchelli",nigrorum,"Tomas Carlberg",2014-03-18,05:30,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,call,"Two birds seen and heard after responding to playback, along rd outside park entrance, at 05:30 am.",,174898,//creativecommons.org/licenses/by-nc-sa/4.0/
"Collared Kingfisher","Todiramphus chloris",collaris,"Stijn De Win / Birding2asia.com",2014-05-26,06:30,"Danjugan Island, Negros Occidental, Western Visayas",Philippines,9.8797,122.3745,10,song,,,181242,//creativecommons.org/licenses/by-nc-sa/4.0/
"Collared Kingfisher","Todiramphus chloris",collaris,"Stijn De Win / Birding2asia.com",2014-05-25,08:00,"Siaton, Negros Oriental, Central Visayas",Philippines,9.1062,122.9877,340,song,,,181238,//creativecommons.org/licenses/by-nc-sa/4.0/
"Collared Kingfisher","Todiramphus chloris",,"Romeo B. Galang, Jr",2014-05-24,06:26,"La Loma Catholic Cemetery, Caloocan City, Metro Manila",Philippines,14.6434,120.9889,20,call,,"Cisticola exilis,Megalurus palustris",179372,//creativecommons.org/licenses/by-nc-sa/4.0/
"Collared Kingfisher","Todiramphus chloris",,"Romeo B. Galang, Jr",2014-05-24,06:49,"La Loma Catholic Cemetery, Caloocan City, Metro Manila",Philippines,14.6434,120.9889,20,call,"The bird was calling from the crown of a small rain tree (Samanea samane).
",,179374,//creativecommons.org/licenses/by-nc-sa/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus",,"Romeo B. Galang, Jr",2014-01-11,07:19,"Clark, Mabalacat City, Pampanga, Central Luzon",Philippines,15.1951,120.5118,200,call,,,164345,//creativecommons.org/licenses/by-nc-sa/3.0/
"Philippine Pygmy Woodpecker","Yungipicus maculatus",fulvifasciatus,"Ding Li Yong",2014-03-03,15:30,"Mount Apo, Davao City, Davao del Sur, Davao Region",Philippines,7.0813,125.3078,1200,call,,,169048,//creativecommons.org/licenses/by-nc-nd/3.0/
"Philippine Pygmy Woodpecker","Yungipicus maculatus",,"Romeo B. Galang, Jr",2014-05-26,13:26,"Balintawak, Quezon City, Metro Manila",Philippines,14.6523,120.9972,30,call,,,179603,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Pygmy Woodpecker","Yungipicus maculatus",,"Romeo B. Galang, Jr",2014-06-07,16:46,"Balintawak, Quezon City, Metro Manila",Philippines,14.6523,120.9972,30,call,,,181255,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spot-throated Flameback","Dinopium everetti",,"Cedric Mroczko",2014-02-12,13:00,"Puerto Princesa, Palawan, MIMAROPA",Philippines,10.1584,118.9008,360,call,"Extracted from XC313786.","Aethopyga shelleyi",313788,//creativecommons.org/licenses/by-nc-sa/4.0/
"Montane Racket-tail","Prioniturus montanus",,"Romeo B. Galang, Jr",2014-01-02,15:30,"Mt. Pulag National Park",Philippines,16.5832,120.9062,2700,"flight call","The bird was flying fast through the mossy forest blanketing the slopes of the mountain. It was near the grasslands of the plateau.

The birds was identified through the descriptions of the guide and also based on the altitude where the recording was made.
",,209445,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-headed Racket-tail","Prioniturus platenae",,"Cedric Mroczko",2014-02-12,13:00,"Puerto Princesa, Palawan, MIMAROPA",Philippines,10.1584,118.9008,360,call,"Extracted from XC313786","Aethopyga shelleyi",313891,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Racket-tail","Prioniturus luconensis",,"Cedric Mroczko",2014-02-05,16:00,-,Philippines,-,-,130,call,"Zoom H2n (LoCut, 24/96). Audacity (Highpass filter set at 1000Hz/12dB ; amplification with peak at -6dB)",,204838,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Racket-tail","Prioniturus luconensis",,"Cedric Mroczko",2014-02-05,11:00,-,Philippines,-,-,30,call,"Zoom H2n (LoCut, 24/96). Audacity (Highpass filter set at 1000Hz/12dB ; amplification with peak at -6dB)",,204834,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-naped Parrot","Tanygnathus lucionensis",,"Oscar Campbell",2014-07-25,06:30,"Puerto Princesa, Palawan, MIMAROPA",Philippines,9.6446,118.728,"100 (estimated)",call,"Pair in treetop on exposed snags. One calling, other silent.",,190309,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hooded Pitta","Pitta sordida",,"Oscar Campbell",2014-07-23,06:30,"Near Sabang, Palawan",Philippines,10.1955,118.9184,90,call,"Heard, then taped in and seen. Calling from elevated perch.",,190298,//creativecommons.org/licenses/by-nc-sa/4.0/
"Azure-breasted Pitta","Pitta steerii",,"Oscar Campbell",2014-07-18,07:00,"Bilar, Bohol, Central Visayas",Philippines,9.7114,124.0909,300,call,"Bird calling loudly from downslope below road. On playback, flew up to exposed perch and called back. Later flew across road to forage on steep bank above road.",,190225,//creativecommons.org/licenses/by-nc-sa/4.0/
"Azure-breasted Pitta","Pitta steerii",coelestis,"Tomas Carlberg",2014-03-17,16:30,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,song,"Responding to playback",,174884,//creativecommons.org/licenses/by-nc-sa/4.0/
"Golden-bellied Gerygone","Gerygone sulphurea",,"Romeo B. Galang, Jr",2014-03-24,06:18,"La Loma Catholic Cemetery, Caloocan City, Metro Manila",Philippines,14.6434,120.9889,20,song,"A pair of birds foraging among the branches of a fig tree.",,171194,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-breasted Woodswallow","Artamus leucorynchus",,"Romeo B. Galang, Jr",2014-01-09,17:52,"Clark, Mabalacat City, Pampanga, Central Luzon",Philippines,15.1951,120.5118,200,call,"A single flying bird that gives out the call.",,164440,//creativecommons.org/licenses/by-nc-sa/3.0/
"Blackish Cuckooshrike","Edolisoma coerulescens",coerulescens,"Cedric MROCZKO",2014-02-05,16:00,"Morong, Bataan, Central Luzon",Philippines,14.7691,120.2847,130,song,"ID suggested by Desmond Allen.

Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 1000Hz/12dB ; amplification with peak at -6dB)",,204839,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-vented Whistler","Pachycephala homeyeri",winchelli,"Stijn De Win / Birding2asia.com",2014-05-24,09:00,"Siaton, Negros Oriental, Central Visayas",Philippines,9.1062,122.9877,340,"call, song",,,181748,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-vented Whistler","Pachycephala homeyeri",major,"Ding Li Yong",2014-03-02,09:00,"Tabunan, Cebu",Philippines,10.4321,123.8084,500,song,,"Hypsipetes philippinus,Anthreptes malacensis",179364,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-bellied Whistler","Pachycephala philippinensis",apoensis,"Ding Li Yong",2014-03-03,07:00,"Mount Apo, Davao City, Davao del Sur, Davao Region",Philippines,7.0813,125.3078,1500,song,,"Hypsipetes philippinus,Psilopogon haemacephalus",823294,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-bellied Whistler","Pachycephala philippinensis",apoensis,"Ding Li Yong",2014-03-03,08:00,"Mount Apo, Davao City, Davao del Sur, Davao Region",Philippines,7.0813,125.3078,1500,song,,"Dicaeum australe,Hypsipetes philippinus",234022,//creativecommons.org/licenses/by-nc-nd/4.0/
"Yellow-bellied Whistler","Pachycephala philippinensis","ss siquijorensis","Brendan Sloan",2014-02-20,06:30,"Siquijor Island",Philippines,,,"approx 100-150 masl",song,,,301647,//creativecommons.org/licenses/by-nc-sa/4.0/
"Brown Shrike","Lanius cristatus",,"Romeo B. Galang, Jr",2014-09-12,06:20,"La Loma Catholic Cemetery, Caloocan City, Metro Manila",Philippines,14.6434,120.9889,20,call,"Bird was calling from the top of a tall Samanea saman. The birds may be establishing or defending territories since they just arrived from their summer breeding grounds.","Geopelia striata,Pycnonotus goiavier,Rhipidura nigritorquis",196142,//creativecommons.org/licenses/by-nc-sa/4.0/
"Dark-throated Oriole","Oriolus xanthonotus",persuasus,"Cedric Mroczko",2014-02-12,10:00,"Puerto Princesa, Palawan, MIMAROPA",Philippines,10.1584,118.9008,360,call,"Extracted from XC313784","Aethopyga shelleyi,Macropygia tenuirostris",313890,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-naped Oriole","Oriolus chinensis",,"Romeo B. Galang, Jr",2014-01-09,16:48,-,Philippines,-,-,200,call,"Raspy call that sometimes coincides with another call of Oriolus chinensis and can be heard at 28 and 36. The call can also be heard by itself at 33, 43, 48, 55, 1:06 and 1:26","Corvus macrorhynchos",163975,//creativecommons.org/licenses/by-nc-sa/3.0/
"Black-naped Oriole","Oriolus chinensis",yamamurae,"Stijn De Win / Birding2asia.com",2014-05-25,08:00,-,Philippines,-,-,340,song,,,181237,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-naped Oriole","Oriolus chinensis",,"Romeo B. Galang, Jr",2014-01-11,07:12,-,Philippines,-,-,200,call,"The bird was calling from a tree located in a woody part of the leisure park ( villas dotted with woods, the area where recording is done is more densely wooded than the rest of the leisure park ).
A Black-naped oriole flew to the tree, this serves as the basis for the id. The first calls were the more familiar ones. After a while, this call was recorded.","Pycnonotus goiavier,Corvus macrorhynchos",164116,//creativecommons.org/licenses/by-nc-sa/3.0/
"Palawan Drongo","Dicrurus palawanensis",,"Brendan Sloan",2014-02-26,08:30,"Cuyo Island ",Philippines,,,"30 masl",call,,,384303,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Oscar Campbell",2014-07-14,15:30,"Mount Makiling, Luzon",Philippines,14.1358,121.19,500,call,"Two birds calling during light rain from canopy above the track.",,190206,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Oscar Campbell",2014-07-15,06:30,"Rajah Sikatuna NP, Bohol",Philippines,9.6982,124.1187,380,song,"Two birds calling from canopy on clearing edge at dawn.",,190220,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Stijn De Win / Birding2asia.com",2014-05-24,09:00,"Siaton, Negros Oriental, Central Visayas",Philippines,9.1062,122.9877,340,song,,,181747,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Stijn De Win / Birding2asia.com",2014-05-04,07:00,"Casaroro falls, Valencia, Negros  Oriental",Philippines,9.2812,123.2076,600,call,,,177905,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Cedric MROCZKO",2014-02-04,09:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,song,"Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 500Hz/6dB ; amplification with peak at -6dB)",,204637,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Cedric MROCZKO",2014-02-04,08:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,call,"ID by Desmond Allen

Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 1000Hz/12dB ; amplification with peak at -6dB)",,204634,//creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"Cedric MROCZKO",2014-02-04,08:00,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7821,120.302,160,call,"ID by Desmond Allen

Zoom H2n (LoCut, 24/96)
Audacity (Highpass filter set at 1000Hz/12dB ; amplification with peak at -6dB)",,204628,//creativecommons.org/licenses/by-nc-sa/4.0/
