"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Rufous-headed Tailorbird","Phyllergates heterolaemus",,"Frank Lambert",1989-00-00,?:?,"Mt Senaca, Mindanao",Philippines,,,?,call,,,30717,//creativecommons.org/licenses/by-nc-nd/4.0/
"Rufous-headed Tailorbird","Phyllergates heterolaemus",,"Frank Lambert",1989-00-00,?:?,"Mt Senaca, Mindanao",Philippines,,,?,"call, song",,,30716,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bush Warbler","Horornis seebohmi",,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,call,,,30712,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Bush Warbler","Horornis seebohmi",,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,call,,,30711,//creativecommons.org/licenses/by-nc-nd/4.0/
"Tawny Grassbird","Cincloramphus timoriensis",,"Frank Lambert",1989-00-00,?:?,"Eagle Centre, Mindanao",Philippines,7.184482,125.416145,?,song,,,30758,//creativecommons.org/licenses/by-nc-nd/4.0/
"Chestnut-faced Babbler","Zosterornis whiteheadi",,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,call,,,30700,//creativecommons.org/licenses/by-nc-nd/4.0/
"Brown Tit-Babbler","Macronus striaticeps",,"Frank Lambert",1989-00-00,?:?,"Eagle Centre, Mindanao",Philippines,7.184482,125.416145,?,song,,,30692,//creativecommons.org/licenses/by-nc-nd/4.0/
"Brown Tit-Babbler","Macronus striaticeps",,"Frank Lambert",1989-00-00,?:?,"Eagle Centre, Mindanao",Philippines,7.184482,125.416145,?,song,,,30693,//creativecommons.org/licenses/by-nc-nd/4.0/
"Philippine Fairy-bluebird","Irena cyanogastra",cyanogastra,"Frank Lambert",1989-00-00,?:?,"Queson National Park, Luzon",Philippines,13.95,121.86667,?,song,,,30734,//creativecommons.org/licenses/by-nc-nd/4.0/
"Sulphur-billed Nuthatch","Sitta oenochlamys",mesoleuca,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,song,,,30754,//creativecommons.org/licenses/by-nc-nd/4.0/
"Sulphur-billed Nuthatch","Sitta oenochlamys",mesoleuca,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,song,,,30753,//creativecommons.org/licenses/by-nc-nd/4.0/
"Island Thrush","Turdus poliocephalus",thomassoni,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,call,,,30708,//creativecommons.org/licenses/by-nc-nd/4.0/
"White-browed Shortwing","Brachypteryx montana",,"Frank Lambert",1989-00-00,?:?,"Eagle Centre, Mindanao",Philippines,7.184482,125.416145,?,song,sub-song,,30766,//creativecommons.org/licenses/by-nc-nd/4.0/
"Buzzing Flowerpecker","Dicaeum hypoleucum",,"Frank Lambert",1989-00-00,?:?,"Mt Senaca, Mindanao",Philippines,,,?,song,"High-pitched buzzing",,30764,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Sunbird","Aethopyga jefferyi",,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,song,,,30714,//creativecommons.org/licenses/by-nc-nd/4.0/
"Luzon Sunbird","Aethopyga jefferyi",,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,song,,,30713,//creativecommons.org/licenses/by-nc-nd/4.0/
"Naked-faced Spiderhunter","Arachnothera clarae",,"Frank Lambert",1989-00-00,?:?,"Angat, Luzon",Philippines,14.92824,121.030465,?,call,"low rasping call",,30718,//creativecommons.org/licenses/by-nc-nd/4.0/
"Olive-backed Pipit","Anthus hodgsoni",,"Frank Lambert",1989-00-00,?:?,"Mount Polis, Luzon",Philippines,16.97472,121.02917,?,call,,,30719,//creativecommons.org/licenses/by-nc-nd/4.0/
