"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Black-headed Tailorbird","Orthotomus nigriceps",,"David Edwards",2011-11-00,??:??,PICOP,Philippines,8.2589,126.1537,150,"call, song, song+calls",,,92680,//creativecommons.org/licenses/by-nc-sa/3.0/
"Yellow-breasted Tailorbird","Orthotomus samarensis",,"Stijn De Win / Birding2asia.com",2011-09-15,07:00,"Lake Danao, Leyte, Eastern Visayas",Philippines,11.075,124.691,700,song,"Common in the forest around Lake Danao, an easy accessible birding site near Ormoc city. Please note that this was the very first recording from the island of Leyte being uploaded to Xeno-canto.",,181753,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rusty-crowned Babbler","Sterrhoptilus capitalis",euroaustralis,"David Edwards",2011-11-00,12:00,PICOP,Philippines,8.2589,126.1537,150,call,,,92703,//creativecommons.org/licenses/by-nc-sa/3.0/
"Brown Tit-Babbler","Macronus striaticeps",,"David Edwards",2011-11-00,06:30,PICOP,Philippines,8.2589,126.1537,150,song,,,92688,//creativecommons.org/licenses/by-nc-sa/3.0/
"Striated Wren-Babbler","Ptilocichla mindanensis",,"David Edwards",2011-11-00,07:00,PICOP,Philippines,8.2589,126.1537,150,song,,,92707,//creativecommons.org/licenses/by-nc-sa/3.0/
"Striated Wren-Babbler","Ptilocichla mindanensis",,"David Edwards",2011-11-00,07:00,PICOP,Philippines,8.2589,126.1537,150,song,,,92706,//creativecommons.org/licenses/by-nc-sa/3.0/
"Striated Wren-Babbler","Ptilocichla mindanensis",,"Stijn De Win / Birding2asia.com",2011-09-03,06h43,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Sitio Canucutan, intake",Philippines,6.9,122.1,80,song,"Recording for the Zamboanga/Pasonanca info page on Birding2asia.com",,89705,//creativecommons.org/licenses/by-nc-nd/2.5/
"Philippine Leafbird","Chloropsis flavipennis",,"David Edwards",2011-11-00,09:00,PICOP,Philippines,8.2589,126.1537,150,song,,,92699,//creativecommons.org/licenses/by-nc-sa/3.0/
"Olive-backed Flowerpecker","Prionochilus olivaceus",olivaceus,"David Edwards",2011-11-00,??:??,PICOP,Philippines,8.2589,126.1537,150,song,,,92696,//creativecommons.org/licenses/by-nc-sa/3.0/
"Olive-backed Flowerpecker","Prionochilus olivaceus",olivaceus,"David Edwards",2011-11-00,??:??,PICOP,Philippines,8.2589,126.1537,150,song,,,92697,//creativecommons.org/licenses/by-nc-sa/3.0/
"Metallic-winged Sunbird","Aethopyga pulcherrima",,"David Edwards",2011-11-00,??:??,PICOP,Philippines,8.2589,126.1537,150,call,,,92689,//creativecommons.org/licenses/by-nc-sa/3.0/
"Naked-faced Spiderhunter","Arachnothera clarae",,"David Edwards",2011-11-00,??:??,PICOP,Philippines,8.2589,126.1537,150,song,,,92695,//creativecommons.org/licenses/by-nc-sa/3.0/
"Identity unknown","Mystery mystery",,"Tomas Telensky",2011-01-04,18:06,"Babatngon, Leyte, Eastern Visayas",Philippines,11.3916,124.9021,10,call,"""Foreground"" - great-eared nightjar - is clear

But what about the wader in the ""background""? around 1:28 - 1:45

Nice wilderness sounds

recorded using Fostex + Telinga PRO 7 parabol stereo mic",,393657,//creativecommons.org/licenses/by-nc-sa/4.0/
