"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
Balicassiao,"Dicrurus balicassius",samarensis,"Stijn De Win",2011-09-15,07:00,"Lake Danao, Leyte, Eastern Visayas",Philippines,11.075,124.691,700,song,,,182014,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Stijn De Win / Birding2asia.com",2014-05-24,09:00,"Siaton, Negros Oriental, Central Visayas",Philippines,9.1062,122.9877,340,song,,,181747,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Stijn De Win / Birding2asia.com",2014-05-04,07:00,"Casaroro falls, Valencia, Negros  Oriental",Philippines,9.2812,123.2076,600,call,,,177905,https://creativecommons.org/licenses/by-nc-sa/4.0/
Balicassiao,"Dicrurus balicassius",,"David Edwards",2011-11-00,14:00,PICOP,Philippines,8.2589,126.1537,150,song,,,92705,https://creativecommons.org/licenses/by-nc-sa/3.0/
Balicassiao,"Dicrurus balicassius",striatus,"Frank Lambert",2009-12-09,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10917>AV10917</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: recordist's estimate.",,68176,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",striatus,"Frank Lambert",2009-12-09,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10916>AV10916</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: recordist's estimate.",,68175,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",striatus,"Frank Lambert",2009-12-09,?:?,"Mindanao; Zamboanga, Pasonanca Watershed Reserve, Cabonegro",Philippines,6.9,122.1,650,call,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10915>AV10915</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: recordist's estimate.",,68174,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Frank Lambert",2010-04-30,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,900,call,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10677>AV10677</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question; not the dominant vocalist here. GPS: estimate from Google Earth. could include song  To edit: sonagram highlights wrong call","Sarcops calvus",68160,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Frank Lambert",2010-04-30,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,850,"call, song","Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10681>AV10681</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68159,https://creativecommons.org/licenses/by-nc-nd/4.0/
Balicassiao,"Dicrurus balicassius",mirabilis,"Frank Lambert",2010-04-30,?:?,"Negros; Mt. Canlaon",Philippines,10.4,123.1,850,song,"Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/10682>AV10682</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: estimate from Google Earth.",,68158,https://creativecommons.org/licenses/by-nc-nd/4.0/
